Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07, Ch08, Ch09
0.128,-29695.697265625,-280784.84375,-103402.046875,-5217.9375,-2983.543701171875,-103.34835052490234,-322.240234375,-1692.894287109375,0
0.132,-23999.634765625,-258420.25,-96882.125,-4712.35400390625,-2875.217529296875,-409.03363037109375,-557.22296142578125,-2390.97412109375,0
0.136,-15038.0390625,-225227.5,-91415.109375,-3446.717529296875,-1974.036865234375,270.41082763671875,7.6556906700134277,-2109.178466796875,0
0.14,-4518.3671875,-194900.671875,-90033.796875,-2816.80810546875,-1325.916748046875,866.19610595703125,568.90936279296875,-1435.767333984375,0
0.144,4385.44140625,-174546.71875,-89331.7734375,-2953.953857421875,-1313.6519775390625,866.85333251953125,624.78302001953125,-1113.808349609375,0
0.148,10791.037109375,-158542.71875,-86302.921875,-3403.11328125,-1733.3043212890625,515.67333984375,285.081787109375,-1243.634765625,0
0.152,15988.5439453125,-140257.875,-82093.0859375,-3632.536376953125,-2041.3218994140625,240.26387023925781,2.0551662445068359,-1502.813232421875,0
0.156,21675.244140625,-119533.8515625,-78706.984375,-3235.157470703125,-1765.130615234375,327.94497680664062,131.69889831542969,-1541.1448974609375,0
0.16,28524.87109375,-99376.6875,-76188.625,-2463.046142578125,-1110.004638671875,720.43475341796875,553.80889892578125,-1247.1585693359375,0
0.164,35590,-81705.5234375,-73760.171875,-2087.00390625,-767.45135498046875,1012.837890625,812.9207763671875,-863.3406982421875,0
0.168,41295.8046875,-66713.0625,-71156.5234375,-2334.508544921875,-958.76385498046875,932.64678955078125,711.6689453125,-719.49298095703125,0
0.172,45361.4921875,-53149.1484375,-68314.2890625,-2597.75146484375,-1199.3258056640625,704.97186279296875,521.71142578125,-818.35858154296875,0
0.176,49105.33203125,-39186.51953125,-65248.98828125,-2391.112060546875,-1078.8502197265625,699.11767578125,547.3896484375,-874.2811279296875,0
0.18,53709.01953125,-24337.166015625,-62327.08203125,-1904.941162109375,-708.26007080078125,931.98876953125,773.43035888671875,-724.33953857421875,0
0.184,58888.73828125,-9950.7626953125,-59804.3125,-1491.4537353515625,-349.34848022460938,1178.17578125,1024.220703125,-457.63070678710938,0
0.188,63511.625,2625.756591796875,-57397.4609375,-1287.4840087890625,-145.11921691894531,1308.726318359375,1175.9248046875,-211.04533386230469,0
0.192,66932.8359375,13406.373046875,-54836.8671875,-1447.218505859375,-195.00105285644531,1264.239990234375,1157.321044921875,-75.99041748046875,0
0.196,69490.5859375,23290.49609375,-52264.35546875,-2139.984375,-386.656005859375,981.84246826171875,1030.8782958984375,-94.571571350097656,0
0.2,72165.3125,33382.7109375,-49723.01953125,-3254.788330078125,-293.86776733398438,577.48797607421875,1057.5718994140625,-142.67362976074219,0
0.204,75673.6640625,44349.96875,-47041.26171875,-4743.21484375,250.9434814453125,259.27157592773438,1383.5924072265625,27.056447982788086,0
0.208,79534.0234375,55284.875,-44449.83203125,-7104.13916015625,722.0579833984375,-97.958473205566406,1725.938232421875,417.96112060546875,0
0.212,82421.125,64119.7734375,-42375.76953125,-10610.873046875,605.6396484375,-843.00177001953125,1717.6201171875,679.0244140625,0
0.216,83875.296875,70498.0234375,-40497.53125,-14369.794921875,256.62298583984375,-1902.105224609375,1492.65625,604.5120849609375,0
0.22,85135,76962.171875,-38060.39453125,-17192.734375,387.9326171875,-2750.413330078125,1512.399169921875,484.611572265625,0
0.224,87517.4765625,85557.3984375,-35231.16796875,-19111.740234375,969.61309814453125,-3161.608154296875,1863.107177734375,674.11407470703125,0
0.228,90545.3984375,94664.1875,-32960.41796875,-21075.140625,1340.0113525390625,-3538.899169921875,2154.913330078125,1050.9573974609375,0
0.232,92676.9609375,101334.8984375,-31385.615234375,-23447.3125,1219.8743896484375,-4325.83203125,2115.815185546875,1224.64453125,0
0.236,93457.7734375,105548.75,-29622.9375,-25738.505859375,945.64129638671875,-5462.27880859375,1891.3909912109375,1096.2340087890625,0
0.24,93968.9765625,109898.4375,-27280.775390625,-27552.3125,818.3465576171875,-6657.08056640625,1712.344482421875,877.9501953125,0
0.244,95260.5,115879.7890625,-24948.978515625,-28963.828125,838.43328857421875,-7813.23974609375,1632.210693359375,731.751953125,0
0.248,97199.375,122523.546875,-23028.21875,-30164.494140625,952.88702392578125,-8935.6982421875,1624.9970703125,686.91357421875,0
0.252,98877.046875,128092.3515625,-21263.359375,-31422.115234375,1009.6276245117188,-10015.7060546875,1602.0218505859375,723.7816162109375,0
0.256,99540.6875,131615.625,-19544.537109375,-33088.60546875,708.6815185546875,-11163.4970703125,1375.8330078125,698.92529296875,0
0.26,99317.4140625,133631.921875,-17977.68359375,-34965.1875,119.78190612792969,-12453.4091796875,950.37091064453125,426.79428100585938,0
0.264,99321,136378.75,-16203.8154296875,-36161.6796875,-200.55245971679688,-13579.2626953125,722.4715576171875,58.841461181640625,0
0.268,100531.9765625,141627.125,-13917.7060546875,-36410.3046875,-190.05290222167969,-14182.4189453125,955.03204345703125,36.050823211669922,0
0.272,102276,147454.796875,-11880.3671875,-36857.66796875,-791.52880859375,-14568.1923828125,1177.935546875,385.37835693359375,0
0.276,102699.5859375,149791,-10932.9140625,-38458.13671875,-2703.34326171875,-15421.5625,674.6839599609375,505.18832397460938,0
0.28,101440.0625,148670.046875,-10215.2783203125,-40250.8046875,-5077.40234375,-16687.599609375,-455.96014404296875,54.430835723876953,0
0.284,100576.375,149428.296875,-8199.0576171875,-40676.36328125,-6516.8974609375,-17509.365234375,-1432.137451171875,-400.37689208984375,0
0.288,101719.0390625,154926.796875,-5407.484375,-40157.5546875,-7157.5625,-17595.12109375,-2118.545654296875,-210.98188781738281,0
0.292,103384.0859375,160359.96875,-3926.052734375,-40621.51171875,-8455.412109375,-17790.099609375,-3323.376953125,266.559326171875,0
0.296,103044.5625,160163.34375,-3946.103515625,-42499.55078125,-10844.15625,-18747.984375,-5443.88134765625,171.12646484375,0
0.3,101035.5625,156974.09375,-3194.61279296875,-44088.9375,-13063.6171875,-19857.03125,-7727.43212890625,-512.81866455078125,0
0.304,100108.9375,157863.828125,-610.65496826171875,-44312.29296875,-14217.7763671875,-20183.416015625,-9361.326171875,-944.2562255859375,0
0.308,101221.7890625,163312.421875,1828.1956787109375,-44299.4296875,-15107.318359375,-19905.041015625,-10580.2060546875,-750.80303955078125,0
0.312,102190.5390625,166579.671875,2334.124267578125,-45383.55078125,-16794.927734375,-19969.021484375,-12109.490234375,-539.31378173828125,0
0.316,101127.296875,164312.375,2190.11328125,-47029.08203125,-18945.443359375,-20612.296875,-13993.8017578125,-866.173828125,0
0.32,99150.7734375,161322.09375,3537.736328125,-47887.625,-20517.0625,-21140.275390625,-15638.7783203125,-1420.9771728515625,0
0.324,98412.046875,162646.828125,5955.5341796875,-47881.28125,-21335.884765625,-21130.90234375,-16781.837890625,-1621.1533203125,0
0.328,98950.2890625,166269.828125,7419.125,-48042.39453125,-22079.04296875,-21031.287109375,-17814.271484375,-1489.7327880859375,0
0.332,99065.375,167184.203125,7610.02880859375,-48870.9375,-23145.822265625,-21387.6875,-19147.23046875,-1486.536865234375,0
0.336,97911,164860.34375,8054.5859375,-49966.5234375,-24331.400390625,-22167.052734375,-20712.302734375,-1805.3935546875,0
0.34,96320.8515625,162846.203125,9478.7626953125,-50972.6171875,-25440.140625,-23097.134765625,-22212.802734375,-2263.721923828125,0
0.344,95349.0859375,163136.796875,11014.216796875,-51928.01953125,-26535.583984375,-24098.224609375,-23495.833984375,-2669.360595703125,0
0.348,95074.4375,164368.34375,11941.810546875,-52913.3984375,-27692.01171875,-25187.974609375,-24579.916015625,-2980.637939453125,0
0.352,94843.3125,164576.796875,12574.716796875,-54027.73046875,-28997.796875,-26364.578125,-25625.740234375,-3246.622314453125,0
0.356,93998,163210.671875,13301.7607421875,-55441.7109375,-30588.962890625,-27664.82421875,-26838.927734375,-3588.17529296875,0
0.36,92473.9140625,161014.703125,14081.365234375,-56991.1875,-32319.380859375,-29069.26171875,-28186.79296875,-4107.6787109375,0
0.364,90982.8515625,159484.453125,14977.3095703125,-58086.64453125,-33689.4609375,-30328.8125,-29343.119140625,-4674.94677734375,0
0.368,90298.921875,159630.953125,16103.8876953125,-58527.57421875,-34505.26171875,-31197.728515625,-30126.150390625,-5000.15478515625,0
0.372,90154.4140625,160288.578125,17049.52734375,-58972.20703125,-35289.7421875,-31860.80859375,-30823.23046875,-5068.43603515625,0
0.376,89381.3984375,159009.84375,17372.275390625,-60001.79296875,-36544.7734375,-32743.43359375,-31786.197265625,-5242.40478515625,0
0.38,87574.625,155677.34375,17580.896484375,-61146.26953125,-37927.7734375,-33851.05078125,-32872.69921875,-5733.9140625,0
0.384,85837.8125,153287.625,18521.40625,-61573.375,-38750.85546875,-34713.41796875,-33647.11328125,-6239.10693359375,0
0.388,85199.109375,153608.578125,19879.931640625,-61428.2421875,-39074.59375,-35119.33203125,-34059.82421875,-6389.48974609375,0
0.392,85028.7734375,154188.796875,20523.775390625,-61614.46875,-39618.41796875,-35473.95703125,-34523.9296875,-6338.05224609375,0
0.396,83970.2265625,151963.453125,20366.771484375,-62365.30078125,-40626.6875,-36163.21875,-35265.71875,-6519.03759765625,0
0.4,82013.3125,148062.203125,20594.833984375,-62936.51953125,-41539.64453125,-36961.61328125,-36004.98828125,-6970.8984375,0
0.404,80445.734375,146042.328125,21740.60546875,-62829.3984375,-41917.51953125,-37420.82421875,-36426.69921875,-7305.54150390625,0
0.408,79849.125,146359.59375,22823.291015625,-62504.5,-42069.125,-37564.84375,-36643.9921875,-7328.91650390625,0
0.412,79341.4375,145902.09375,22980.240234375,-62558.625,-42484.5546875,-37797.91796875,-36969.94921875,-7302.36572265625,0
0.416,78027.921875,142960.828125,22811.103515625,-62845.59375,-43109.125,-38259.3125,-37439.79296875,-7494.10009765625,0
0.42,76264.875,139559.625,23301.984375,-62852.1484375,-43551.38671875,-38678.29296875,-37827.25,-7800.97802734375,0
0.424,74933.2890625,137974.375,24275,-62498.3046875,-43699.10546875,-38842.0625,-38014.76171875,-7972.49609375,0
0.428,74136.8359375,137476.796875,24843.697265625,-62116.19921875,-43774.76171875,-38869.01171875,-38113.15625,-7983.57177734375,0
0.432,73274.296875,135991.671875,24858.244140625,-61884.55078125,-43945.7109375,-38961.14453125,-38254.17578125,-8003.6240234375,0
0.436,71988.0625,133223.296875,24953.66796875,-61680.09375,-44161.6875,-39125.51171875,-38432.20703125,-8122.3828125,0
0.44,70517.609375,130544.5859375,25444.44921875,-61367.17578125,-44318.57421875,-39246.60546875,-38571.57421875,-8277.2158203125,0
0.444,69223.359375,128744.5,25988.203125,-60932.9609375,-44368.5546875,-39266.44921875,-38627.4921875,-8385.0810546875,0
0.448,68168.109375,127308.0390625,26279.728515625,-60409.125,-44311.17578125,-39205.3984375,-38604.25,-8426.2861328125,0
0.452,67180.9609375,125526.4375,26433.333984375,-59855.66796875,-44213.23828125,-39112.82421875,-38551.05078125,-8432.0419921875,0
0.456,66052.625,123263.6484375,26628.630859375,-59358.6171875,-44172.45703125,-39038.88671875,-38524.55078125,-8456.1123046875,0
0.46,64722.75,120796.6640625,26865.171875,-58906.1171875,-44180.8359375,-38992.08203125,-38519.30078125,-8534.0029296875,0
0.464,63366.125,118525.8515625,27120.603515625,-58348.96875,-44097.5625,-38902.42578125,-38455.8984375,-8627.2841796875,0
0.468,62215.94921875,116693.375,27402.71484375,-57614.5546875,-43847.55078125,-38699.0859375,-38285.5234375,-8654.5263671875,0
0.472,61258.5625,115032.875,27624.365234375,-56844.66796875,-43552.8125,-38427.9921875,-38072.33203125,-8609.5439453125,0
0.476,60205.45703125,112955.546875,27695.76171875,-56187.83203125,-43349.8046875,-38195.65625,-37899.70703125,-8581.2216796875,0
0.48,58903.80078125,110381.3515625,27736.015625,-55568.34375,-43184.41796875,-38009.80078125,-37745.82421875,-8624.8232421875,0
0.484,57569.1171875,107962.1015625,27928.697265625,-54811.08203125,-42906.86328125,-37768.4921875,-37522.96875,-8677.6826171875,0
0.488,56458.73046875,106143.375,28200.703125,-53918.14453125,-42502.6796875,-37419.4296875,-37214.1875,-8656.3828125,0
0.492,55507.14453125,104479.0390625,28316.68359375,-53048.7734375,-42099.86328125,-37039.7109375,-36896.0625,-8583.3671875,0
0.496,54442.10546875,102315.2734375,28261.59375,-52269.71875,-41767.07421875,-36711.92578125,-36618.1875,-8543.4921875,0
0.5,53198.76171875,99779.4140625,28266.05859375,-51485.82421875,-41439.69921875,-36410.0625,-36342.53125,-8556.1201171875,0
0.504,51975.4375,97519.5390625,28430.056640625,-50609.38671875,-41040.40625,-36057.23046875,-36015.71875,-8560.0888671875,0
0.508,50908.57421875,95701.234375,28580.46484375,-49677.45703125,-40579.61328125,-35640.78125,-35645.05078125,-8513.3935546875,0
0.512,49918.5859375,93861.234375,28571.5625,-48765.03125,-40115.58203125,-35216.0234375,-35274.9296875,-8445.359375,0
0.516,48863.30078125,91676.8515625,28495.462890625,-47877.6875,-39668.9375,-34815.6484375,-34915.23828125,-8398.5263671875,0
0.52,47735.91796875,89375,28501.900390625,-46975.59375,-39218.57421875,-34417.8125,-34539.875,-8371.8173828125,0
0.524,46626.26953125,87283.171875,28571.984375,-46036.90625,-38737.32421875,-33989.01953125,-34132.05078125,-8335.7607421875,0
0.528,45577.66796875,85370.1640625,28588.58984375,-45071.28125,-38215.41796875,-33522.16796875,-33700.58203125,-8276.1279296875,0
0.532,44572.33203125,83413.0859375,28527.556640625,-44101.95703125,-37660.73828125,-33027.60546875,-33253.82421875,-8203.015625,0
0.536,43569.53125,81346.1484375,28458.509765625,-43154.69921875,-37044.4296875,-32467.865234375,-32740.76171875,-8116.60009765625,0
0.54,42552.78125,79278.75,28422.369140625,-42234.08203125,-36282.76171875,-31750.650390625,-32062.82421875,-7993.0615234375,0
0.544,41529.82421875,77283.9765625,28390.40625,-41311.53125,-35307.90625,-30817.177734375,-31166.572265625,-7809.57275390625,0
0.548,40514.1796875,75325.796875,28325.25,-40359.625,-34121.88671875,-29685.328125,-30074.52734375,-7564.85009765625,0
0.552,39531.71875,73371.625,28233.005859375,-39362.79296875,-32791.65625,-28425.41796875,-28852.291015625,-7279.8388671875,0
0.556,38587.01171875,71444.046875,28141.302734375,-38317.92578125,-31415.337890625,-27125.953125,-27581.958984375,-6982.6171875,0
0.56,37660.9375,69560.1875,28057.875,-37252.90625,-30079.984375,-25860.05859375,-26341.380859375,-6693.5576171875,0
0.564,36723.05078125,67674.125,27960.619140625,-36207.15625,-28822,-24658.71875,-25171.505859375,-6421.9091796875,0
0.568,35757.65625,65738.109375,27833.046875,-35186.48828125,-27621.869140625,-23513.625,-24062.869140625,-6170.58349609375,0
0.572,34807.23828125,63814.38671875,27700.615234375,-34151.95703125,-26437.453125,-22400.53125,-22981.443359375,-5934.63427734375,0
0.576,33921.11328125,62014.2109375,27592.04296875,-33077.85546875,-25247.197265625,-21296.60546875,-21903.21484375,-5696.80615234375,0
0.58,33089.53125,60317.26171875,27483.103515625,-32003.556640625,-24081.744140625,-20205.83984375,-20841.458984375,-5449.70166015625,0
0.584,32237.494140625,58553.88671875,27325.740234375,-30977.62109375,-22981.931640625,-19156.5,-19826.44921875,-5212.67431640625,0
0.588,31318.78125,56651.82421875,27134.099609375,-29976.712890625,-21927.552734375,-18154.9375,-18855.07421875,-5003.9638671875,0
0.592,30408.34375,54795.375,26978.646484375,-28932.859375,-20854.85546875,-17165.462890625,-17889.005859375,-4807.1748046875,0
0.596,29595.416015625,53167.20703125,26866.849609375,-27839.568359375,-19747.474609375,-16155.3623046875,-16905.666015625,-4589.86865234375,0
0.6,28851.04296875,51646.32421875,26718.5,-26769.447265625,-18670.734375,-15151.2060546875,-15936.015625,-4356.78662109375,0
0.604,28061.5,49966.73828125,26495.33984375,-25759.859375,-17673.806640625,-14203.3798828125,-15019.9638671875,-4146.08740234375,0
0.608,27193.171875,48131.42578125,26272.37109375,-24757.884765625,-16712.681640625,-13306.1845703125,-14144.7451171875,-3969.287841796875,0
0.612,26355.66796875,46426.76953125,26120.96484375,-23709.5625,-15721.216796875,-12407.724609375,-13267.25,-3793.76318359375,0
0.616,25626.59375,44977.25,25987.677734375,-22646.203125,-14707.6357421875,-11488.201171875,-12375.685546875,-3592.66748046875,0
0.62,24944.69921875,43561.03125,25783.306640625,-21634.853515625,-13737.2080078125,-10588.140625,-11504.125,-3385.410888671875,0
0.624,24209.333984375,41961.80078125,25528.228515625,-20674.916015625,-12830.208984375,-9741.6328125,-10678.75,-3203.84765625,0
0.628,23419.9375,40280.98828125,25310.87109375,-19713.69921875,-11939.515625,-8925.4013671875,-9881.140625,-3043.885498046875,0
0.632,22670.88671875,38754.94921875,25145.328125,-18725.453125,-11029.9482421875,-8102.7958984375,-9082.6669921875,-2879.3828125,0
0.636,22001.21875,37402.5859375,24961.02734375,-17719.994140625,-10118.6689453125,-7275.8544921875,-8281.919921875,-2701.94091796875,0
0.64,21363.51171875,36051.16796875,24726.078125,-16709.978515625,-9243.125,-6475.71484375,-7502.93505859375,-2527.13037109375,0
0.644,20702.609375,34604.8984375,24483.13671875,-15699.3564453125,-8415.2841796875,-5718.13037109375,-6764.43359375,-2368.072998046875,0
0.648,20009.96484375,33127.3671875,24262.833984375,-14681.974609375,-7620.19775390625,-4992.32666015625,-6061.83203125,-2223.01123046875,0
0.652,19329.271484375,31721.24609375,24048.677734375,-13579.1982421875,-6837.76806640625,-4283.91796875,-5377.70166015625,-2085.255859375,0
0.656,18697.25,30423.068359375,23824.84375,-12245.4189453125,-6052.56640625,-3582.664794921875,-4695.9443359375,-1946.1116943359375,0
0.66,18116.130859375,29198.46875,23597.240234375,-10664.0986328125,-5275.72509765625,-2890.328125,-4021.923095703125,-1800.1705322265625,0
0.664,17542.85546875,27956.74609375,23359.478515625,-9011.5029296875,-4539.31396484375,-2224.635498046875,-3378.96630859375,-1655.683349609375,0
0.668,16925.46875,26627.177734375,23101.271484375,-7440.42431640625,-3853.059326171875,-1600.1363525390625,-2776.34521484375,-1529.5230712890625,0
0.672,16290.0390625,25286.25,22852,-5926.55712890625,-3184.391357421875,-1005.7376708984375,-2194.977294921875,-1423.248779296875,0
0.676,15710.4140625,24093.150390625,22642.234375,-4373.0546875,-2499.164794921875,-412.28753662109375,-1610.0201416015625,-1313.638671875,0
0.68,15209.2998046875,23054.44921875,22438.57421875,-2782.216796875,-1820.3314208984375,181.7569580078125,-1030.5423583984375,-1187.059326171875,0
0.684,14712.873046875,21972.115234375,22183.833984375,-1262.7874755859375,-1193.5,745.2923583984375,-486.34515380859375,-1063.6168212890625,0
0.688,14149.1611328125,20728.328125,21896.224609375,113.85308837890625,-611.4534912109375,1265.3668212890625,21.128458023071289,-966.8060302734375,0
0.692,13569.75,19493.353515625,21653.103515625,1405.161865234375,-26.296916961669922,1765.3521728515625,519.2109375,-886.1204833984375,0
0.696,13064.8095703125,18472.875,21461.37109375,2709.892578125,577.33544921875,2267.876220703125,1023.5446166992188,-791.16424560546875,0
0.7,12631.3984375,17585.259765625,21240.490234375,4034.477294921875,1156.8873291015625,2758.840576171875,1514.134765625,-680.1444091796875,0
0.704,12179.5859375,16583.947265625,20953.400390625,5299.58984375,1681.6806640625,3213.309814453125,1968.261474609375,-581.61883544921875,0
0.708,11664.6328125,15438.0546875,20666.994140625,6461.44140625,2179.240966796875,3641.494140625,2396.337890625,-508.30795288085938,0
0.712,11158.6923828125,14374.421875,20444.427734375,7569.16552734375,2686.32958984375,4075.711669921875,2820.978515625,-440.893798828125,0
0.716,10725.7216796875,13514.123046875,20244.09375,8681.5126953125,3199.28466796875,4524.5693359375,3245.68896484375,-359.50946044921875,0
0.72,10336.4609375,12706.1826171875,19994.380859375,9783.498046875,3686.971923828125,4961.6435546875,3654.594970703125,-272.0869140625,0
0.724,9924.4033203125,11782.451171875,19707.427734375,10823.2470703125,4141.96630859375,5366.0576171875,4039.567138671875,-197.10774230957031,0
0.728,9477.1904296875,10796.193359375,19447.396484375,11792.974609375,4584.36181640625,5746.69921875,4409.73583984375,-135.1927490234375,0
0.732,9048.6767578125,9908.2080078125,19227.5,12731.9609375,5023.3505859375,6116.87744140625,4771.54833984375,-74.233497619628906,0
0.736,8665.0419921875,9141.5283203125,19000.599609375,13659.2734375,5451.89208984375,6476.80615234375,5123.08203125,-8.115509033203125,0
0.74,8306.1328125,8390.6611328125,18742.869140625,14551.083984375,5859.08837890625,6818.40380859375,5457.65380859375,57.514892578125,0
0.744,7943.70947265625,7592.54052734375,18480.265625,15387.6064453125,6241.79833984375,7138.11865234375,5770.60546875,116.136962890625,0
0.748,7566.87255859375,6781.44287109375,18234.353515625,16183.2890625,6602.5732421875,7438.92041015625,6063.1328125,167.04525756835938,0
0.752,7196.6474609375,6017.31884765625,17998.166015625,16960.666015625,6946.1669921875,7723.8388671875,6339.67431640625,211.80941772460938,0
0.756,6850.33349609375,5316.60546875,17759.822265625,17713.18359375,7284.11083984375,8000.40478515625,6609.81103515625,255.46151733398438,0
0.76,6532.9912109375,4659.23828125,17519.650390625,18418.462890625,7615.7578125,8272.1923828125,6875.57275390625,301.967529296875,0
0.764,6228.53662109375,4004.948486328125,17276.384765625,19077.146484375,7926.72119140625,8531.0029296875,7127.265625,348.07659912109375,0
0.768,5908.41015625,3321.551513671875,17026.09375,19712.896484375,8210.904296875,8768.0830078125,7359.09228515625,386.42538452148438,0
0.772,5581.37353515625,2639.030029296875,16780.818359375,20337.84375,8480.0517578125,8986.5908203125,7576.2529296875,415.272216796875,0
0.776,5275.9482421875,2021.629638671875,16552.18359375,20932.13671875,8750.6015625,9200.65625,7788.74853515625,444.08148193359375,0
0.78,5007.11083984375,1478.588623046875,16327.7734375,21472.91796875,9015.607421875,9412.9873046875,7994.27490234375,478.79656982421875,0
0.784,4751.7607421875,937.4139404296875,16086.677734375,21971.65234375,9258.1796875,9611.169921875,8182.63818359375,512.3299560546875,0
0.788,4475.77734375,345.17813110351562,15834.75,22460.240234375,9478.7890625,9788.5185546875,8353.1689453125,536.2864990234375,0
0.792,4194.91796875,-241.646728515625,15600.802734375,22946.625,9690.9658203125,9952.1298828125,8513.2890625,552.8597412109375,0
0.796,3940.270263671875,-746.5892333984375,15387.8046875,23399.828125,9903.185546875,10112.849609375,8669.1845703125,572.36248779296875,0
0.8,3716.5625,-1189.886474609375,15167.701171875,23793.947265625,10104.9169921875,10267.7392578125,8816.2080078125,596.75128173828125,4
0.804,3497.600341796875,-1654.0628662109375,14927.583984375,24150.505859375,10288.1982421875,10407.490234375,8948.953125,617.71502685546875,0
0.808,3261.834716796875,-2158.329345703125,14688.515625,24509.630859375,10460.4921875,10533.3232421875,9071.9814453125,630.89404296875,0
0.812,3030.426513671875,-2632.86279296875,14471.8779296875,24872.88671875,10628.4765625,10652.3466796875,9190.453125,640.43475341796875,0
0.816,2821.421142578125,-3036.348876953125,14265.0498046875,25199.32421875,10792.609375,10769.3642578125,9306.1015625,652.65655517578125,0
0.82,2630.228515625,-3409.178466796875,14045.654296875,25465.37109375,10946.185546875,10880.998046875,9415.6796875,666.88104248046875,0
0.824,2441.680908203125,-3801.242919921875,13816.8857421875,25701.625,11086.802734375,10982.9580078125,9516.185546875,678.19189453125,0
0.828,2247.038330078125,-4203.92578125,13596.8779296875,25948.056640625,11216.794921875,11076.248046875,9607.826171875,685.0830078125,0
0.832,2060.676513671875,-4573.38427734375,13390.828125,26198.037109375,11334.5341796875,11160.787109375,9688.3173828125,688.72198486328125,0
0.836,1887.080810546875,-4902.26416015625,13185.6455078125,26409.400390625,11442.2470703125,11237.6669921875,9758.0078125,691.6439208984375,0
0.84,1723.7581787109375,-5216.1796875,12973.9794921875,26565.755859375,11542.1298828125,11307.6767578125,9819.2734375,694.5277099609375,0
0.844,1567.3072509765625,-5530.41015625,12762.591796875,26699.568359375,11634.818359375,11369.568359375,9873.1904296875,696.1708984375,0
0.848,1411.1478271484375,-5838.88916015625,12557.0859375,26844.099609375,11718.3876953125,11421.1171875,9918.9873046875,695.55255126953125,0
0.852,1261.6611328125,-6126.94287109375,12356.9560546875,26990.224609375,11788.75,11458.8701171875,9953.2451171875,691.4593505859375,0
0.856,1118.978271484375,-6393.48046875,12158.255859375,27102.005859375,11848.421875,11483.919921875,9976.6591796875,685.00958251953125,0
0.86,984.8143310546875,-6642.96337890625,11960.2373046875,27166.572265625,11897.578125,11497.953125,9990.625,677.3309326171875,0
0.864,859.77197265625,-6880.1171875,11764.029296875,27211.3125,11935.1796875,11501.693359375,9995.4658203125,668.1790771484375,0
0.868,735.296875,-7111.6083984375,11568.7392578125,27265.02734375,11961.9638671875,11497.234375,9992.7890625,657.42840576171875,0
0.872,614.62127685546875,-7333.9169921875,11376.0341796875,27321.728515625,11978.7890625,11486.076171875,9983.185546875,644.74871826171875,0
0.876,498.35122680664062,-7541.2099609375,11186.9111328125,27349.912109375,11992.265625,11472.5908203125,9970.1845703125,631.72314453125,0
0.88,390.40399169921875,-7729.7958984375,11000.640625,27335.291015625,12004.1640625,11458.7529296875,9955.7470703125,619.2939453125,0
0.884,292.640625,-7903.3037109375,10816.138671875,27301.8125,12013.3125,11443.3466796875,9939.3720703125,606.87432861328125,0
0.888,197.14704895019531,-8070.26318359375,10632.8330078125,27279.072265625,12019.078125,11425.9970703125,9921.6376953125,594.03057861328125,0
0.892,106.186279296875,-8228.9501953125,10452.9970703125,27263.052734375,12018.7236328125,11404.748046875,9901.021484375,580.07373046875,0
0.896,18.019449234008789,-8375.8642578125,10276.5390625,27221.609375,12014.4892578125,11379.9658203125,9877.8486328125,565.8924560546875,0
0.9,-64.04132080078125,-8507.4248046875,10102.6904296875,27139.953125,12007.0546875,11352.5029296875,9852.6845703125,551.94580078125,0
0.904,-136.79191589355469,-8624.2451171875,9931.3203125,27042.697265625,11997.263671875,11322.9892578125,9825.708984375,538.4559326171875,0
0.908,-207.59770202636719,-8733.638671875,9761.1748046875,26957.953125,11984.802734375,11291.693359375,9796.693359375,525.68231201171875,0
0.912,-275.28826904296875,-8837.140625,9593.1123046875,26879.171875,11964.5048828125,11254.7919921875,9761.662109375,511.73275756835938,0
0.916,-343.01651000976562,-8934.294921875,9427.5283203125,26775.677734375,11937.4404296875,11211.21875,9719.974609375,496.17276000976562,0
0.92,-407.71624755859375,-9019.96875,9264.96875,26637.271484375,11905.6669921875,11162.966796875,9673.6669921875,479.97113037109375,0
0.924,-464.45791625976562,-9091.0546875,9105.3408203125,26488.755859375,11871.4560546875,11112.873046875,9625.5859375,464.23965454101562,0
0.928,-518.57421875,-9153.6435546875,8946.583984375,26352.4375,11835.169921875,11062.0029296875,9577.388671875,449.148193359375,0
0.932,-568.43359375,-9210.5107421875,8789.8046875,26219.244140625,11792.5859375,11006.2373046875,9525.185546875,432.620849609375,0
0.936,-617.82244873046875,-9262.3876953125,8636.0830078125,26064.4375,11744.3798828125,10943.9140625,9466.9892578125,414.41400146484375,0
0.94,-664.41033935546875,-9304.8779296875,8485.771484375,25883.1875,11689.5185546875,10874.9345703125,9402.2939453125,394.86264038085938,0
0.944,-703.69287109375,-9335.0888671875,8338.669921875,25696.15234375,11628.0810546875,10800.013671875,9331.9013671875,373.89447021484375,0
0.948,-740.50372314453125,-9357.677734375,8193.302734375,25517.994140625,11563.0546875,10722.5029296875,9259.607421875,352.49725341796875,0
0.952,-772.3685302734375,-9373.9326171875,8050.5654296875,25340.458984375,11495.6044921875,10644.1826171875,9187.125,331.16567993164062,0
0.956,-803.84490966796875,-9386.615234375,7910.05615234375,25146.318359375,11429.578125,10567.044921875,9116.474609375,310.835205078125,0
0.96,-834.39923095703125,-9394.349609375,7771.5068359375,24932.521484375,11364.3232421875,10490.896484375,9047.888671875,291.20404052734375,0
